split,system,query_id,latency_ms
test,hybrid,26098,523.059
test,bm25,26103,8.494
test,dense,26103,38.515
test,hybrid,26103,350.436
test,bm25,26111,15.875
test,dense,26111,37.547
test,hybrid,26111,737.211
test,bm25,26124,11.555
test,dense,26124,43.159
test,hybrid,26124,640.143
test,bm25,26153,8.534
test,dense,26153,41.951
test,hybrid,26153,448.616
test,bm25,26158,7.832
test,dense,26158,36.936
test,hybrid,26158,306.615
test,bm25,26180,31.161
test,dense,26180,39.423
test,hybrid,26180,731.032
test,bm25,26188,19.554
test,dense,26188,44.639
test,hybrid,26188,722.596
test,bm25,26196,8.859
test,dense,26196,48.482
test,hybrid,26196,478.880
test,bm25,26201,21.621
test,dense,26201,38.650
test,hybrid,26201,500.168
test,bm25,26205,11.493
test,dense,26205,47.221
test,hybrid,26205,505.193
test,bm25,26265,6.662
test,dense,26265,38.209
test,hybrid,26265,428.918
test,bm25,26296,16.654
test,dense,26296,45.246
test,hybrid,26296,534.375
test,bm25,26301,14.364
test,dense,26301,38.341
test,hybrid,26301,716.028
test,bm25,26306,58.673
test,dense,26306,87.421
test,hybrid,26306,881.043
test,bm25,26308,35.988
test,dense,26308,47.373
test,hybrid,26308,715.974
test,bm25,2631,57.801
test,dense,2631,47.740
test,hybrid,2631,475.374
test,bm25,26314,31.841
test,dense,26314,43.456
test,hybrid,26314,889.590
test,bm25,26321,35.484
test,dense,26321,39.197
test,hybrid,26321,852.359
test,bm25,26322,9.707
test,dense,26322,42.895
test,hybrid,26322,533.392
test,bm25,26348,6.803
test,dense,26348,40.593
test,hybrid,26348,299.558
test,bm25,2635,23.547
test,dense,2635,38.485
test,hybrid,2635,799.943
test,bm25,26375,6.969
test,dense,26375,42.480
test,hybrid,26375,344.274
test,bm25,26379,34.831
test,dense,26379,40.473
test,hybrid,26379,626.840
test,bm25,2638,22.929
test,dense,2638,47.814
test,hybrid,2638,513.374
test,bm25,26387,30.303
test,dense,26387,48.214
test,hybrid,26387,499.203
test,bm25,26394,13.941
test,dense,26394,41.115
test,hybrid,26394,616.651
test,bm25,26397,15.142
test,dense,26397,64.653
test,hybrid,26397,451.562
test,bm25,26429,15.659
test,dense,26429,37.558
test,hybrid,26429,661.987
test,bm25,26431,12.557
test,dense,26431,52.015
test,hybrid,26431,374.209
test,bm25,26435,14.267
test,dense,26435,64.451
test,hybrid,26435,545.665
test,bm25,26467,11.683
test,dense,26467,39.114
test,hybrid,26467,668.771
test,bm25,2647,34.214
test,dense,2647,70.215
test,hybrid,2647,568.027
test,bm25,26506,12.913
test,dense,26506,40.710
test,hybrid,26506,369.132
test,bm25,26507,31.453
test,dense,26507,42.529
test,hybrid,26507,530.757
test,bm25,26512,9.150
test,dense,26512,38.142
test,hybrid,26512,593.729
test,bm25,26535,18.150
test,dense,26535,67.460
test,hybrid,26535,393.723
test,bm25,26547,23.386
test,dense,26547,44.175
test,hybrid,26547,442.078
test,bm25,26566,18.983
test,dense,26566,36.243
test,hybrid,26566,386.098
test,bm25,2658,21.590
test,dense,2658,40.270
test,hybrid,2658,492.279
test,bm25,26609,8.465
test,dense,26609,37.879
test,hybrid,26609,425.623
test,bm25,26610,34.972
test,dense,26610,38.679
test,hybrid,26610,679.314
test,bm25,26627,5.992
test,dense,26627,61.877
test,hybrid,26627,268.633
test,bm25,26640,44.493
test,dense,26640,45.432
test,hybrid,26640,357.212
test,bm25,26642,9.585
test,dense,26642,36.642
test,hybrid,26642,454.050
test,bm25,26676,28.102
test,dense,26676,38.252
test,hybrid,26676,503.690
test,bm25,26695,24.974
test,dense,26695,43.060
test,hybrid,26695,774.196
test,bm25,267,46.868
test,dense,267,43.528
test,hybrid,267,828.103
test,bm25,26719,17.761
test,dense,26719,44.120
test,hybrid,26719,566.693
test,bm25,26730,24.936
test,dense,26730,52.851
test,hybrid,26730,355.475
test,bm25,26754,24.592
test,dense,26754,37.073
test,hybrid,26754,291.660
test,bm25,26755,25.092
test,dense,26755,53.442
test,hybrid,26755,247.485
test,bm25,26768,15.138
test,dense,26768,51.647
test,hybrid,26768,274.986
test,bm25,26771,19.940
test,dense,26771,41.913
test,hybrid,26771,456.721
test,bm25,26792,34.985
test,dense,26792,37.864
test,hybrid,26792,641.208
test,bm25,26804,14.088
test,dense,26804,40.266
test,hybrid,26804,470.229
test,bm25,26806,8.015
test,dense,26806,38.269
test,hybrid,26806,538.185
test,bm25,26809,6.617
test,dense,26809,44.017
test,hybrid,26809,343.225
test,bm25,26825,8.855
test,dense,26825,41.822
test,hybrid,26825,672.213
test,bm25,26826,37.289
test,dense,26826,54.138
test,hybrid,26826,658.236
test,bm25,26834,7.130
test,dense,26834,57.926
test,hybrid,26834,670.340
test,bm25,26864,53.254
test,dense,26864,48.129
test,hybrid,26864,691.484
test,bm25,2687,25.667
test,dense,2687,43.079
test,hybrid,2687,564.771
test,bm25,26871,12.394
test,dense,26871,102.683
test,hybrid,26871,355.862
test,bm25,26872,13.084
test,dense,26872,38.554
test,hybrid,26872,272.539
test,bm25,26916,57.151
test,dense,26916,42.450
test,hybrid,26916,895.621
test,bm25,2692,28.368
test,dense,2692,43.188
test,hybrid,2692,686.598
test,bm25,26932,6.934
test,dense,26932,52.405
test,hybrid,26932,321.672
test,bm25,26948,9.661
test,dense,26948,40.879
test,hybrid,26948,376.612
test,bm25,26949,21.132
test,dense,26949,34.161
test,hybrid,26949,468.612
test,bm25,26957,15.762
test,dense,26957,40.934
test,hybrid,26957,403.750
test,bm25,26966,8.778
test,dense,26966,39.141
test,hybrid,26966,346.401
test,bm25,26976,33.861
test,dense,26976,38.547
test,hybrid,26976,672.591
test,bm25,26986,29.860
test,dense,26986,47.188
test,hybrid,26986,304.276
test,bm25,27003,8.678
test,dense,27003,39.617
test,hybrid,27003,434.309
test,bm25,27015,8.602
test,dense,27015,38.014
test,hybrid,27015,497.344
test,bm25,27033,45.961
test,dense,27033,43.079
test,hybrid,27033,459.355
test,bm25,27034,19.424
test,dense,27034,37.954
test,hybrid,27034,795.997
test,bm25,27039,14.108
test,dense,27039,46.827
test,hybrid,27039,557.705
test,bm25,27042,30.197
test,dense,27042,77.855
test,hybrid,27042,827.958
test,bm25,2705,20.624
test,dense,2705,41.093
test,hybrid,2705,492.370
test,bm25,27078,12.982
test,dense,27078,41.749
test,hybrid,27078,502.058
test,bm25,27084,19.715
test,dense,27084,75.474
test,hybrid,27084,610.677
test,bm25,27086,19.370
test,dense,27086,46.303
test,hybrid,27086,606.516
test,bm25,27115,7.976
test,dense,27115,44.787
test,hybrid,27115,613.688
test,bm25,27136,36.542
test,dense,27136,48.797
test,hybrid,27136,574.230
test,bm25,27138,7.621
test,dense,27138,62.776
test,hybrid,27138,271.357
test,bm25,2717,29.851
test,dense,2717,39.876
test,hybrid,2717,502.466
test,bm25,2718,24.236
test,dense,2718,38.193
test,hybrid,2718,507.555
test,bm25,27181,11.829
test,dense,27181,37.780
test,hybrid,27181,657.089
test,bm25,27206,34.423
test,dense,27206,54.930
test,hybrid,27206,347.503
test,bm25,27210,18.935
test,dense,27210,37.718
test,hybrid,27210,516.299
test,bm25,27229,34.583
test,dense,27229,42.931
test,hybrid,27229,659.298
test,bm25,2724,26.298
test,dense,2724,55.210
test,hybrid,2724,511.261
test,bm25,27240,9.765
test,dense,27240,49.321
test,hybrid,27240,393.309
test,bm25,27256,10.511
test,dense,27256,39.567
test,hybrid,27256,372.402
test,bm25,2728,14.032
test,dense,2728,39.646
test,hybrid,2728,329.077
test,bm25,27295,42.917
test,dense,27295,40.782
test,hybrid,27295,471.382
test,bm25,27298,16.063
test,dense,27298,65.083
test,hybrid,27298,645.449
test,bm25,27302,11.928
test,dense,27302,59.612
test,hybrid,27302,451.453
test,bm25,27311,6.683
test,dense,27311,36.300
test,hybrid,27311,367.123
test,bm25,2732,33.241
test,dense,2732,37.876
test,hybrid,2732,639.218
test,bm25,27324,11.252
test,dense,27324,76.520
test,hybrid,27324,444.850
test,bm25,27331,36.767
test,dense,27331,39.421
test,hybrid,27331,723.733
test,bm25,27341,21.703
test,dense,27341,85.148
test,hybrid,27341,496.820
test,bm25,27363,30.348
test,dense,27363,36.619
test,hybrid,27363,506.192
test,bm25,27371,9.933
test,dense,27371,37.513
test,hybrid,27371,679.254
test,bm25,27406,28.529
test,dense,27406,47.744
test,hybrid,27406,290.947
test,bm25,27409,16.705
test,dense,27409,39.552
test,hybrid,27409,439.308
test,bm25,27429,9.333
test,dense,27429,36.985
test,hybrid,27429,680.255
test,bm25,27464,8.203
test,dense,27464,53.863
test,hybrid,27464,540.954
test,bm25,27485,8.161
test,dense,27485,49.074
test,hybrid,27485,363.657
test,bm25,275,36.229
test,dense,275,37.059
test,hybrid,275,683.616
test,bm25,2750,26.297
test,dense,2750,47.578
test,hybrid,2750,716.352
test,bm25,2756,19.590
test,dense,2756,48.941
test,hybrid,2756,778.228
test,bm25,27584,28.074
test,dense,27584,40.942
test,hybrid,27584,844.840
test,bm25,27599,13.201
test,dense,27599,41.180
test,hybrid,27599,548.423
test,bm25,27601,19.234
test,dense,27601,46.320
test,hybrid,27601,476.860
test,bm25,27616,12.923
test,dense,27616,38.455
test,hybrid,27616,561.412
test,bm25,27633,7.391
test,dense,27633,40.816
test,hybrid,27633,397.359
test,bm25,27688,18.562
test,dense,27688,35.174
test,hybrid,27688,446.716
test,bm25,27689,15.093
test,dense,27689,39.580
test,hybrid,27689,358.043
test,bm25,277,15.387
test,dense,277,39.503
test,hybrid,277,453.837
test,bm25,27704,9.782
test,dense,27704,35.476
test,hybrid,27704,519.083
test,bm25,27726,38.966
test,dense,27726,45.739
test,hybrid,27726,496.380
test,bm25,2773,45.847
test,dense,2773,41.545
test,hybrid,2773,686.930
test,bm25,2774,21.090
test,dense,2774,52.780
test,hybrid,2774,335.727
test,bm25,2777,16.852
test,dense,2777,37.455
test,hybrid,2777,320.246
test,bm25,27779,11.429
test,dense,27779,43.643
test,hybrid,27779,544.416
test,bm25,27788,7.158
test,dense,27788,46.433
test,hybrid,27788,328.395
test,bm25,2779,41.625
test,dense,2779,37.453
test,hybrid,2779,353.057
test,bm25,27800,15.982
test,dense,27800,38.412
test,hybrid,27800,589.810
test,bm25,27814,19.103
test,dense,27814,111.876
test,hybrid,27814,784.155
test,bm25,27833,22.427
test,dense,27833,44.309
test,hybrid,27833,465.859
test,bm25,2784,19.390
test,dense,2784,44.929
test,hybrid,2784,594.654
test,bm25,27854,23.810
test,dense,27854,72.670
test,hybrid,27854,438.581
test,bm25,27860,19.280
test,dense,27860,37.965
test,hybrid,27860,465.732
test,bm25,27861,24.947
test,dense,27861,38.529
test,hybrid,27861,345.820
test,bm25,2787,24.655
test,dense,2787,38.236
test,hybrid,2787,338.675
test,bm25,27895,48.156
test,dense,27895,40.972
test,hybrid,27895,584.194
test,bm25,27914,12.786
test,dense,27914,48.427
test,hybrid,27914,693.304
test,bm25,2792,15.299
test,dense,2792,52.236
test,hybrid,2792,456.119
test,bm25,27920,34.827
test,dense,27920,35.482
test,hybrid,27920,399.184
test,bm25,27927,8.374
test,dense,27927,40.866
test,hybrid,27927,371.028
test,bm25,27943,49.015
test,dense,27943,43.085
test,hybrid,27943,667.047
test,bm25,27963,35.707
test,dense,27963,52.027
test,hybrid,27963,640.258
test,bm25,27973,13.489
test,dense,27973,57.170
test,hybrid,27973,477.024
test,bm25,2798,18.760
test,dense,2798,42.268
test,hybrid,2798,571.182
test,bm25,27998,53.067
test,dense,27998,52.951
test,hybrid,27998,715.091
test,bm25,28052,45.060
test,dense,28052,93.556
test,hybrid,28052,432.919
test,bm25,28067,34.649
test,dense,28067,40.352
test,hybrid,28067,655.683
test,bm25,28075,20.063
test,dense,28075,48.618
test,hybrid,28075,369.556
test,bm25,28079,20.684
test,dense,28079,36.461
test,hybrid,28079,420.762
test,bm25,28087,43.717
test,dense,28087,38.264
test,hybrid,28087,933.888
test,bm25,2810,11.156
test,dense,2810,39.863
test,hybrid,2810,465.646
test,bm25,28140,11.177
test,dense,28140,37.807
test,hybrid,28140,353.913
test,bm25,28149,12.599
test,dense,28149,43.225
test,hybrid,28149,507.357
test,bm25,28153,12.818
test,dense,28153,37.881
test,hybrid,28153,803.580
test,bm25,28154,34.683
test,dense,28154,102.444
test,hybrid,28154,832.095
test,bm25,2817,17.336
test,dense,2817,50.796
test,hybrid,2817,475.717
test,bm25,28198,14.623
test,dense,28198,42.319
test,hybrid,28198,425.418
test,bm25,2820,23.667
test,dense,2820,38.683
test,hybrid,2820,556.786
test,bm25,28201,11.236
test,dense,28201,43.103
test,hybrid,28201,450.021
test,bm25,28205,10.731
test,dense,28205,38.690
test,hybrid,28205,495.650
test,bm25,2822,12.791
test,dense,2822,66.303
test,hybrid,2822,359.589
test,bm25,28227,22.217
test,dense,28227,48.398
test,hybrid,28227,421.119
test,bm25,28257,7.965
test,dense,28257,42.710
test,hybrid,28257,401.304
test,bm25,28303,27.141
test,dense,28303,42.220
test,hybrid,28303,379.233
test,bm25,28315,8.272
test,dense,28315,35.681
test,hybrid,28315,451.812
test,bm25,28323,8.951
test,dense,28323,37.834
test,hybrid,28323,481.748
test,bm25,28346,9.294
test,dense,28346,36.640
test,hybrid,28346,547.956
test,bm25,28373,16.708
test,dense,28373,43.387
test,hybrid,28373,463.377
test,bm25,2838,8.070
test,dense,2838,41.070
test,hybrid,2838,294.094
test,bm25,28387,11.758
test,dense,28387,45.930
test,hybrid,28387,663.023
test,bm25,28391,14.160
test,dense,28391,54.485
test,hybrid,28391,723.392
test,bm25,284,45.950
test,dense,284,47.033
test,hybrid,284,339.775
test,bm25,28432,46.865
test,dense,28432,42.474
test,hybrid,28432,677.578
test,bm25,28439,8.840
test,dense,28439,44.564
test,hybrid,28439,466.915
test,bm25,28496,57.578
test,dense,28496,51.683
test,hybrid,28496,687.176
test,bm25,285,38.202
test,dense,285,49.960
test,hybrid,285,496.666
test,bm25,28500,8.137
test,dense,28500,42.678
test,hybrid,28500,364.601
test,bm25,28506,8.042
test,dense,28506,39.605
test,hybrid,28506,256.333
test,bm25,28536,21.692
test,dense,28536,44.131
test,hybrid,28536,467.018
test,bm25,28546,7.616
test,dense,28546,37.363
test,hybrid,28546,350.397
test,bm25,28548,7.807
test,dense,28548,48.403
test,hybrid,28548,524.576
test,bm25,2855,8.033
test,dense,2855,42.748
test,hybrid,2855,376.391
test,bm25,28556,13.721
test,dense,28556,45.619
test,hybrid,28556,830.501
test,bm25,28565,15.578
test,dense,28565,49.728
test,hybrid,28565,667.485
test,bm25,28567,34.517
test,dense,28567,65.224
test,hybrid,28567,535.132
test,bm25,28576,36.570
test,dense,28576,43.532
test,hybrid,28576,590.214
test,bm25,28577,8.975
test,dense,28577,75.939
test,hybrid,28577,528.396
test,bm25,28578,28.971
test,dense,28578,39.474
test,hybrid,28578,626.382
test,bm25,28592,8.168
test,dense,28592,51.370
test,hybrid,28592,291.426
test,bm25,28593,8.750
test,dense,28593,43.322
test,hybrid,28593,617.369
test,bm25,28603,14.703
test,dense,28603,44.591
test,hybrid,28603,441.751
test,bm25,28608,19.513
test,dense,28608,38.752
test,hybrid,28608,325.462
test,bm25,28627,19.671
test,dense,28627,38.894
test,hybrid,28627,544.609
test,bm25,28629,11.175
test,dense,28629,37.382
test,hybrid,28629,305.911
test,bm25,28632,11.154
test,dense,28632,36.034
test,hybrid,28632,386.731
test,bm25,28637,9.990
test,dense,28637,35.677
test,hybrid,28637,387.480
test,bm25,28685,30.121
test,dense,28685,48.785
test,hybrid,28685,385.009
test,bm25,28692,37.405
test,dense,28692,41.075
test,hybrid,28692,324.184
test,bm25,28713,9.606
test,dense,28713,48.989
test,hybrid,28713,373.315
test,bm25,28749,25.207
test,dense,28749,42.616
test,hybrid,28749,568.451
test,bm25,28750,31.684
test,dense,28750,45.740
test,hybrid,28750,666.396
test,bm25,28770,43.149
test,dense,28770,48.051
test,hybrid,28770,724.819
test,bm25,28772,17.003
test,dense,28772,41.181
test,hybrid,28772,562.800
test,bm25,28780,12.851
test,dense,28780,48.993
test,hybrid,28780,559.381
test,bm25,28795,43.770
test,dense,28795,54.851
test,hybrid,28795,839.141
test,bm25,28796,40.603
test,dense,28796,42.628
test,hybrid,28796,645.754
test,bm25,28798,28.364
test,dense,28798,46.873
test,hybrid,28798,736.809
test,bm25,28817,11.833
test,dense,28817,45.140
test,hybrid,28817,375.162
test,bm25,28827,10.859
test,dense,28827,40.357
test,hybrid,28827,274.837
test,bm25,28836,7.472
test,dense,28836,48.009
test,hybrid,28836,194.531
test,bm25,28863,43.442
test,dense,28863,65.224
test,hybrid,28863,320.025
test,bm25,28889,45.553
test,dense,28889,39.497
test,hybrid,28889,497.801
test,bm25,289,50.705
test,dense,289,51.203
test,hybrid,289,498.443
test,bm25,28918,7.328
test,dense,28918,56.121
test,hybrid,28918,361.526
test,bm25,28932,40.295
test,dense,28932,39.484
test,hybrid,28932,597.776
test,bm25,28945,7.773
test,dense,28945,44.862
test,hybrid,28945,445.844
test,bm25,28947,9.440
test,dense,28947,39.247
test,hybrid,28947,446.176
test,bm25,28955,8.798
test,dense,28955,36.953
test,hybrid,28955,535.329
test,bm25,28957,35.293
test,dense,28957,41.992
test,hybrid,28957,455.707
test,bm25,28981,41.034
test,dense,28981,43.867
test,hybrid,28981,756.326
test,bm25,2899,26.870
test,dense,2899,50.684
test,hybrid,2899,583.124
test,bm25,28996,9.201
test,dense,28996,41.639
test,hybrid,28996,381.657
test,bm25,29001,45.154
test,dense,29001,36.672
test,hybrid,29001,445.068
test,bm25,29031,7.517
test,dense,29031,36.829
test,hybrid,29031,436.648
test,bm25,29049,13.642
test,dense,29049,35.973
test,hybrid,29049,623.892
test,bm25,29083,16.583
test,dense,29083,55.633
test,hybrid,29083,631.200
test,bm25,29087,10.117
test,dense,29087,65.229
test,hybrid,29087,324.807
test,bm25,29103,8.213
test,dense,29103,39.451
test,hybrid,29103,395.055
test,bm25,29123,41.070
test,dense,29123,38.395
test,hybrid,29123,755.394
test,bm25,29128,45.940
test,dense,29128,49.871
test,hybrid,29128,822.195
test,bm25,29129,6.554
test,dense,29129,39.759
test,hybrid,29129,244.841
test,bm25,29136,22.298
test,dense,29136,43.401
test,hybrid,29136,309.483
test,bm25,29143,16.353
test,dense,29143,41.624
test,hybrid,29143,772.624
test,bm25,2920,43.600
test,dense,2920,41.321
test,hybrid,2920,368.100
test,bm25,2921,32.781
test,dense,2921,47.430
test,hybrid,2921,407.803
test,bm25,29235,7.465
test,dense,29235,36.661
